1623765326.0782459,43.4099582,-72.0369669,1626350651.042534,255.26,1623765326.1126523,0.40723222494125366,1623765326.0032458,-0.04666813751279317,0.2047488337966471,1623765326.0982459,0.06446223311512145,-0.3923973890889386,0.11004871485242135,0.06431415677070618,-0.0831040143966675,-0.08113033324480055,1623765326.0,210615.0,95526.0,5.733333587646484,20.815181732177734,-0.007052502129226923,99.35675811767578,5.910205364227295,0.10799875110387802,107.99874877929688,0.22122979164123535,92.47811889648438,8.279698371887207
1623765327.0782459,43.4099605,-72.0369667,1626350651.148833,259.86,1623765327.1125715,0.25536850094795227,1623765327.0032458,-0.026667507150167524,0.11699933359808407,1623765327.0982459,-0.01320284804304507,-0.2545866785185056,0.04848003054202418,-0.141403928399086,-0.22126244008541107,-0.034946057945489856,1623765327.0,210615.0,95527.0,5.733333587646484,20.847898483276367,-0.004808784928172827,99.51868438720703,5.971708297729492,0.108090840280056,108.0908432006836,0.2043936550617218,92.45791625976562,8.270696640014648
1623765328.0782459,43.4099642,-72.0369647,1626350651.259719,259.84,1623765328.112533,0.2018154114484787,1623765328.0032458,-0.04666813751279317,0.2047488337966471,1623765328.0982459,-0.10990109369449402,-0.1737655290886757,0.06782803626701756,0.003200298175215721,-0.020538542419672005,0.04966114088892937,1623765328.0,210615.0,95528.0,5.733333587646484,20.883913040161133,-0.0023560256231576204,99.77424621582031,6.029874324798584,0.10829710215330124,108.29710388183594,0.19218039512634277,92.40827178955078,8.261147499084473
1623765329.0782459,43.4099694,-72.0369644,1626350651.341262,255.31,1623765329.1116097,0.2732413709163666,1623765329.0032458,-0.017778338100111684,0.07799955573205605,1623765329.0782459,-0.07561162259947601,-0.26428719983222776,0.0475295462289364,0.0006592720746994019,-0.006141466554254285,0.06780347973108292,1623765329.0,210615.0,95529.0,5.733333587646484,20.903095245361328,-0.0008937644306570292,99.45294952392578,6.072759628295898,0.10789589583873749,107.8958969116211,0.1607803851366043,92.36075592041016,8.251102447509766
1623765330.0782459,43.4099741,-72.0369654,1626350651.446051,250.04,1623765330.1125367,0.39633023738861084,1623765330.0032458,-0.03535804765066957,0.07176216598133714,1623765330.0982459,-0.02803613531256165,-0.39734327586760343,0.05820515397717473,0.01067272573709488,-0.002104277722537507,0.08472872525453568,1623765330.0,210615.0,95530.0,5.733333587646484,20.90873146057129,0.0004152998444624245,99.14942169189453,6.109187602996826,0.10755489766597748,107.55490112304688,0.18568451702594757,92.35807800292969,8.247410774230957
1623765331.0782459,43.4099776,-72.0369656,1626350651.541581,247.74,1623765331.1114933,0.487948477268219,1623765331.0032458,-0.013259267869001088,0.026910812243001424,1623765331.0982459,0.09017925801551488,-0.4871743615316895,0.08063140430125496,-0.04197072982788086,-0.0039821597747504685,0.01830534264445305,1623765331.0,210615.0,95531.0,5.733333587646484,20.911582946777344,0.0017183221643790603,99.0947265625,6.143827438354492,0.10748835653066635,107.48835754394531,0.20178210735321045,92.31471252441406,8.242729187011719
1623765332.0782459,43.4099792,-72.0369657,1626350651.693216,253.93,1623765332.111533,0.37569451332092285,1623765332.0032458,-0.008839511912667393,0.017940541495334285,1623765332.0792458,0.10572593297616316,-0.36768079045541846,0.08591021318379527,-0.02754843793809414,0.011091173626482478,-0.06842726469039917,1623765332.0,210615.0,95532.0,5.733333587646484,20.916278839111328,0.0030079055577516556,99.08317565917969,6.182423114776611,0.10746707767248154,107.46707916259766,0.21866819262504578,92.25817108154297,8.23692798614502
1623765333.0782459,43.4099814,-72.0369652,1626350651.744989,256.07,1623765333.1126,0.31328094005584717,1623765333.0032458,-0.004419755956333696,0.008970270747667142,1623765333.0782459,0.08181584400965342,-0.30866766248827804,0.05785847693758199,-0.0035733748227357864,0.0042955703102052125,-0.07354553043842316,1623765333.0,210615.0,95533.0,5.731758117675781,20.918928146362305,0.005091807339340448,99.06226348876953,6.2073845863342285,0.10743679851293564,107.43679809570312,0.1806519329547882,92.27066802978516,8.237226486206055
1623765334.0782459,43.4099828,-72.0369634,1626350651.84473,258.41,1623765334.1115925,0.15900275111198425,1623765334.0032458,-0.057456827432338056,0.11661351971967285,1623765334.0982459,-0.009436233448787829,-0.16352086953019923,0.01873369354715034,0.0069426484405994415,-0.0009078676812350767,-0.0145277613773942,1623765334.0,210615.0,95534.0,5.731758117675781,20.9215087890625,0.005867307540029287,99.0563735961914,6.236198902130127,0.10742469131946564,107.42469024658203,0.17260819673538208,92.24054718017578,8.234286308288574
1623765336.0782459,43.4099854,-72.0369607,1626350652.043648,258.4,1623765336.1116624,0.2107919454574585,1623765336.0032458,-0.09281487508300762,0.18837568570100996,1623765336.0982459,0.09780071044248612,-0.18695263300450943,-0.008224047964334121,0.003869103267788887,-0.0071631888858974,-0.01219513639807701,1623765336.0,210615.0,95536.0,5.731758117675781,20.919509887695312,0.0092179449275136,99.09046173095703,6.285043716430664,0.10746684670448303,107.46685028076172,0.22893361747264862,92.20354461669922,8.230857849121094
