1596649628.0515559,43.4100086,-72.0365352,1605627970.019402,304.21,1596649628.0926945,0.39500001072883606,1596649628.353876,16.399999618530273,1596649627.862556,-0.3904056738163556,0.4423611757964269,1596649628.072556,0.5008281809661064,-0.07448316072011692,0.0794250233409477,-0.05009699985384941,0.35351717472076416,-0.05128980055451397,1596649628.0,200805.0,134708.0,5.92864465713501,24.87148094177246,0.11273812502622604,103.19454193115234,7.2609543800354,0.10344848036766052,103.44847869873047,0.10508601367473602,92.74825286865234,7.6809563636779785
1596649630.051536,43.4100154,-72.0365408,1605627970.213677,299.91,1596649630.0935984,0.48600003123283386,1596649629.717245,16.700000762939453,1596649629.862536,-0.30380059687364896,0.5289661589735345,1596649630.091536,0.4755556903314704,-0.1704580229003979,-0.021739275092331783,0.018257861956954002,0.29076656699180603,-0.037432420998811756,1596649630.0,200805.0,134710.0,5.92864465713501,24.86566162109375,0.11244673281908035,103.16954803466797,7.259098052978516,0.10343416780233383,103.43416595458984,0.10849381983280182,92.72757720947266,7.679595470428467
1596649631.051527,43.4100191,-72.036544,1605627970.364196,299.48,1596649631.0928164,0.4820000231266022,1596649631.102008,16.700000762939453,1596649630.8625271,-0.1857367497035006,0.30838589431032537,1596649631.072527,0.46641607469629437,-0.17214872046806767,0.0757655515462421,-0.025355301797389984,0.011701713316142557,-0.010964163579046728,1596649631.0,200805.0,134711.0,5.92864465713501,24.862831115722656,0.11214866489171982,103.15362548828125,7.257829189300537,0.10342459380626678,103.42459106445312,0.10971985757350922,92.71664428710938,7.6790995597839355
1596649632.051515,43.410023,-72.0365469,1605627970.414162,299.93,1596649632.092464,0.7330000400543213,1596649632.440659,16.700000762939453,1596649632.4625108,-0.28289659996181676,0.4243459835205747,1596649632.072515,0.4923005427588592,-0.20932309074778718,-0.10376828312856975,-0.037205249071121216,-0.007178355474025013,-0.011296134442090986,1596649632.0,200805.0,134712.0,5.92864465713501,24.85972023010254,0.11179140210151672,103.1362075805664,7.256819725036621,0.10341238230466843,103.41238403320312,0.10807695984840393,92.70843505859375,7.6790642738342285
1596649634.0515022,43.4100312,-72.0365525,1605627970.614046,302.21,1596649634.092575,0.5100000500679016,1596649633.802214,17.0,1596649633.862502,-0.24012653216202512,0.380577519766788,1596649634.0715022,0.48405559038282814,-0.2136937493169956,0.07386560556548336,0.022660676389932632,-0.041960328817367554,0.022391784936189655,1596649634.0,200805.0,134714.0,5.930219650268555,24.852834701538086,0.11119459569454193,103.11621856689453,7.2554097175598145,0.10340598225593567,103.4059829711914,0.11068814992904663,92.67578125,7.6772966384887695
1596649635.0514913,43.4100356,-72.0365557,1605627970.713714,303.56,1596649635.0936675,0.6460000276565552,1596649635.166627,17.0,1596649634.8624911,-0.17129802714051076,0.3834800984376749,1596649635.0914912,0.5253444807828223,-0.22511609964421708,-0.02845432721933515,0.015210247598588467,-0.09521353244781494,0.04505739733576776,1596649635.0,200805.0,134715.0,5.930219650268555,24.849807739257812,0.11074385046958923,103.098388671875,7.254544258117676,0.1033950001001358,103.3949966430664,0.1083453893661499,92.6583480834961,7.67579460144043
1596649636.5514755,43.4100416,-72.0365607,1605627970.915084,305.82,1596649636.8128185,0.4350000321865082,1596649636.527268,17.0,1596649636.8624685,-0.29831853425462024,0.3501514702527679,1596649636.5724757,0.4874779655560286,-0.22741830919435596,0.06534487551491544,0.07472524046897888,-0.25794148445129395,0.044825185090303456,1596649637.0,200805.0,134717.0,5.930219650268555,24.84449005126953,0.11036162823438644,103.0795669555664,7.25291109085083,0.10338664799928665,103.38665008544922,0.10020910203456879,92.62651824951172,7.674445152282715
1596649638.0514596,43.410046,-72.0365659,1605627971.016508,306.99,1596649638.0928574,0.3850000202655792,1596649637.901877,17.299999237060547,1596649637.8624594,-0.29765792032203625,0.29631024698710695,1596649638.0714595,0.44337300825409914,-0.1241584919140281,0.12063550876816553,0.02605772763490677,0.20739033818244934,0.008595468476414654,1596649638.0,200805.0,134718.0,5.930219650268555,24.841720581054688,0.1100817322731018,103.0633544921875,7.252363681793213,0.10337507724761963,103.37507629394531,0.0963447242975235,92.60552978515625,7.672881603240967
1596649639.051449,43.4100487,-72.0365697,1605627971.116254,307.12,1596649639.0923045,0.5600000023841858,1596649639.253806,17.299999237060547,1596649638.862449,-0.4756880880067881,0.33184460659839904,1596649639.071449,0.4475113987925826,-0.11354160586714969,0.13914787173338994,-0.00011346861720085144,0.07404687255620956,0.012103297747671595,1596649639.0,200805.0,134719.0,5.930219650268555,24.83888816833496,0.10970230400562286,103.04058837890625,7.2519965171813965,0.10335864126682281,103.358642578125,0.09418526291847229,92.58025360107422,7.67149019241333
1596649641.0514235,43.4100558,-72.0365781,1605627971.314266,308.72,1596649641.0925577,0.42600002884864807,1596649640.615609,17.299999237060547,1596649640.8624237,-0.3332521743752716,0.4121201138917556,1596649641.0724237,0.46515465506343345,-0.18635732490205012,0.11177737897760441,0.07176166772842407,-0.2861768305301666,-0.013966441154479946,1596649641.0,200805.0,134721.0,5.930219650268555,24.833608627319336,0.10912233591079712,103.01744842529297,7.2514262199401855,0.10334588587284088,103.34588623046875,0.08991944789886475,92.52252197265625,7.667057514190674
