Date, Time, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_vfr_hud_t.groundspeed, mavlink_vfr_hud_t.heading, mavlink_mission_request_t.seq, mavlink_mission_request_t.mission_type, mavlink_mission_request_t.target_component, mavlink_mission_item_int_t.current, mavlink_mission_count_t.count, mavlink_mission_current_t.seq
10/6/2020, 12:26:18 ,0.01863618,-0.009083636,-2.461144,-0.01434782,-0.01835397,0.009385078,0.5362492,218,33,0,190,0, t,2
10/6/2020, 12:26:18 ,0.01863618,-0.009083636,-2.461144,-0.01434782,-0.01835397,0.009385078,0.5164789,218,33,0,190,0, t,2
10/6/2020, 12:26:19 ,0.01937685,-0.006226886,-2.458208,-0.009255605,-0.02130131,0.01206371,0.5164789,218,33,0,190,0, t,2
10/6/2020, 12:26:19 ,0.01937685,-0.006226886,-2.458208,-0.009255605,-0.02130131,0.01206371,0.5058673,219,33,0,190,0, t,2
10/6/2020, 12:26:19 ,0.01937685,-0.006226886,-2.458208,-0.009255605,-0.02130131,0.01206371,0.5058673,219,33,0,190,0, t,2
10/6/2020, 12:26:20 ,0.03430142,-0.007885601,-2.446683,0.02606627,0.0161665,0.01102432,0.5058673,219,33,0,190,0, t,2
10/6/2020, 12:26:20 ,0.03430142,-0.007885601,-2.446683,0.02606627,0.0161665,0.01102432,0.5045881,219,33,0,190,0, t,2
10/6/2020, 12:26:20 ,0.03430142,-0.007885601,-2.446683,0.02606627,0.0161665,0.01102432,0.5045881,219,33,0,190,0, t,2
10/6/2020, 12:26:20 ,0.01763893,-0.000390776,-2.433864,-0.01944213,0.04889352,0.03736947,0.5045881,219,33,0,190,0, t,2
10/6/2020, 12:26:20 ,0.01763893,-0.000390776,-2.433864,-0.01944213,0.04889352,0.03736947,0.4877929,220,33,0,190,0, t,2
10/6/2020, 12:26:20 ,0.02551175,-0.01691769,-2.423669,-0.003953271,-0.006211946,0.01782875,0.4877929,220,33,0,190,0, t,2
10/6/2020, 12:26:21 ,0.02551175,-0.01691769,-2.423669,-0.003953271,-0.006211946,0.01782875,0.497871,221,33,0,190,0, t,2
10/6/2020, 12:26:21 ,0.02551175,-0.01691769,-2.423669,-0.003953271,-0.006211946,0.01782875,0.497871,221,33,0,190,0, t,2
10/6/2020, 12:26:21 ,0.02590331,-0.00329737,-2.4095,0.05750281,-0.008922936,0.02813356,0.497871,221,33,0,190,0, t,2
10/6/2020, 12:26:21 ,0.02590331,-0.00329737,-2.4095,0.05750281,-0.008922936,0.02813356,0.5156464,221,33,0,190,0, t,2
10/6/2020, 12:26:21 ,0.02590331,-0.00329737,-2.4095,0.05750281,-0.008922936,0.02813356,0.5156464,221,33,0,190,0, t,2
10/6/2020, 12:26:22 ,0.01822573,0.001934312,-2.400344,-0.0575548,0.0822663,0.02169981,0.5156464,221,33,0,190,0, t,2
10/6/2020, 12:26:22 ,0.01822573,0.001934312,-2.400344,-0.0575548,0.0822663,0.02169981,0.501846,222,33,0,190,0, t,2
10/6/2020, 12:26:22 ,0.02362994,-0.01914056,-2.395642,-0.000910637,-0.02108157,0.0162278,0.501846,222,33,0,190,0, t,2
10/6/2020, 12:26:22 ,0.02362994,-0.01914056,-2.395642,-0.000910637,-0.02108157,0.0162278,0.5131934,222,33,0,190,0, t,2
10/6/2020, 12:26:22 ,0.02362994,-0.01914056,-2.395642,-0.000910637,-0.02108157,0.0162278,0.5131934,222,33,0,190,0, t,2
10/6/2020, 12:26:23 ,0.02362994,-0.01914056,-2.395642,-0.000910637,-0.02108157,0.0162278,0.5131934,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.01131174,-0.006325267,-2.395916,-0.03953856,0.02200405,-0.007261344,0.5131934,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.01131174,-0.006325267,-2.395916,-0.03953856,0.02200405,-0.007261344,0.5239614,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.0311906,-0.009287782,-2.398643,0.09117059,-0.06955788,-0.01922444,0.5239614,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.0311906,-0.009287782,-2.398643,0.09117059,-0.06955788,-0.01922444,0.5305852,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.0311906,-0.009287782,-2.398643,0.09117059,-0.06955788,-0.01922444,0.5305852,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.0242821,-0.004477568,-2.398638,-0.04074686,0.06833647,-0.006294702,0.5305852,222,33,0,190,0, t,2
10/6/2020, 12:26:24 ,0.0242821,-0.004477568,-2.398638,-0.04074686,0.06833647,-0.006294702,0.549531,222,33,0,190,0, t,2
10/6/2020, 12:26:25 ,0.0242821,-0.004477568,-2.398638,-0.04074686,0.06833647,-0.006294702,0.549531,222,33,0,190,0, t,2
10/6/2020, 12:26:25 ,0.02835329,-0.01238011,-2.410627,0.02266555,0.03490357,-0.01661278,0.549531,222,33,0,190,0, t,2
10/6/2020, 12:26:25 ,0.02835329,-0.01238011,-2.410627,0.02266555,0.03490357,-0.01661278,0.5489373,221,33,0,190,0, t,2
10/6/2020, 12:26:25 ,0.02760017,-0.00692372,-2.413267,0.05240373,-0.07160138,-0.01899808,0.5489373,221,33,0,190,0, t,2
10/6/2020, 12:26:25 ,0.02760017,-0.00692372,-2.413267,0.05240373,-0.07160138,-0.01899808,0.5399194,221,33,0,190,0, t,2
10/6/2020, 12:26:25 ,0.02760017,-0.00692372,-2.413267,0.05240373,-0.07160138,-0.01899808,0.5399194,221,33,0,190,0, t,2
10/6/2020, 12:26:26 ,0.02390165,0.01363018,-2.419638,0.02266224,0.106029,-0.0121715,0.5399194,221,33,0,190,0, t,2
10/6/2020, 12:26:26 ,0.02390165,0.01363018,-2.419638,0.02266224,0.106029,-0.0121715,0.5473422,221,33,0,190,0, t,2
10/6/2020, 12:26:26 ,0.02390165,0.01363018,-2.419638,0.02266224,0.106029,-0.0121715,0.5473422,221,33,0,190,0, t,2
10/6/2020, 12:26:26 ,0.02065894,-0.007210195,-2.425489,0.03056499,0.09551686,0.005134773,0.5473422,221,33,0,190,0, t,2
10/6/2020, 12:26:26 ,0.02065894,-0.007210195,-2.425489,0.03056499,0.09551686,0.005134773,0.5306295,221,33,0,190,0, t,2
10/6/2020, 12:26:27 ,0.02666632,-0.01677794,-2.437084,-0.0732374,-0.01297345,-0.02784372,0.5306295,221,33,0,190,0, t,2
10/6/2020, 12:26:27 ,0.02666632,-0.01677794,-2.437084,-0.0732374,-0.01297345,-0.02784372,0.5147879,220,33,0,190,0, t,2
10/6/2020, 12:26:27 ,0.02666632,-0.01677794,-2.437084,-0.0732374,-0.01297345,-0.02784372,0.5147879,220,33,0,190,0, t,2
10/6/2020, 12:26:28 ,0.02512795,-0.001677379,-2.449774,0.02058958,-0.02870722,-0.03947116,0.5147879,220,33,0,190,0, t,2
10/6/2020, 12:26:28 ,0.02512795,-0.001677379,-2.449774,0.02058958,-0.02870722,-0.03947116,0.5210971,219,33,0,190,0, t,2
10/6/2020, 12:26:28 ,0.02512795,-0.001677379,-2.449774,0.02058958,-0.02870722,-0.03947116,0.5210971,219,33,0,190,0, t,2
10/6/2020, 12:26:29 ,0.02431855,-0.01526443,-2.460743,-0.02590382,-0.03821111,-0.01615359,0.5210971,219,33,0,190,0, t,2
10/6/2020, 12:26:29 ,0.02431855,-0.01526443,-2.460743,-0.02590382,-0.03821111,-0.01615359,0.506458,219,33,0,190,0, t,2
10/6/2020, 12:26:29 ,0.021919,0.002960037,-2.467064,-0.08687587,0.003527512,0.00500282,0.506458,219,33,0,190,0, t,2
10/6/2020, 12:26:29 ,0.021919,0.002960037,-2.467064,-0.08687587,0.003527512,0.00500282,0.4867629,218,33,0,190,0, t,2
10/6/2020, 12:26:29 ,0.02571381,0.000183091,-2.478392,-0.01375353,0.0827321,0.02199049,0.4867629,218,33,0,190,0, t,2
10/6/2020, 12:26:29 ,0.02571381,0.000183091,-2.478392,-0.01375353,0.0827321,0.02199049,0.5128729,218,33,0,190,0, t,2
10/6/2020, 12:26:30 ,0.02571381,0.000183091,-2.478392,-0.01375353,0.0827321,0.02199049,0.5128729,218,33,0,190,0, t,2
10/6/2020, 12:26:30 ,0.03751281,-0.007349297,-2.481105,-0.03770174,0.003627148,-0.02324687,0.5128729,218,33,0,190,0, t,2
10/6/2020, 12:26:30 ,0.03751281,-0.007349297,-2.481105,-0.03770174,0.003627148,-0.02324687,0.4819432,217,33,0,190,0, t,2
10/6/2020, 12:26:30 ,0.03751281,-0.007349297,-2.481105,-0.03770174,0.003627148,-0.02324687,0.4819432,217,33,0,190,0, t,2
10/6/2020, 12:26:31 ,0.02281168,-0.000886839,-2.491997,0.1046774,0.05129568,-0.02608056,0.4819432,217,33,0,190,0, t,2
10/6/2020, 12:26:31 ,0.02281168,-0.000886839,-2.491997,0.1046774,0.05129568,-0.02608056,0.5102739,217,33,0,190,0, t,2
10/6/2020, 12:26:31 ,0.03324463,-0.02583943,-2.502527,-0.01013267,-0.06286773,-0.01533021,0.5102739,217,33,0,190,0, t,2
10/6/2020, 12:26:31 ,0.03324463,-0.02583943,-2.502527,-0.01013267,-0.06286773,-0.01533021,0.5169287,216,33,0,190,0, t,2
10/6/2020, 12:26:31 ,0.03324463,-0.02583943,-2.502527,-0.01013267,-0.06286773,-0.01533021,0.5169287,216,33,0,190,0, t,2
10/6/2020, 12:26:32 ,0.01806049,0.0171511,-2.509809,-0.06132493,-0.009492317,-0.01729818,0.5169287,216,33,0,190,0, t,2
10/6/2020, 12:26:32 ,0.01806049,0.0171511,-2.509809,-0.06132493,-0.009492317,-0.01729818,0.5120804,216,33,0,190,0, t,2
10/6/2020, 12:26:32 ,0.01806049,0.0171511,-2.509809,-0.06132493,-0.009492317,-0.01729818,0.5120804,216,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.01936018,-0.00331727,-2.515356,0.02023395,0.06686182,0.02031104,0.5120804,216,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.01936018,-0.00331727,-2.515356,0.02023395,0.06686182,0.02031104,0.4988058,215,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.04193807,-0.01779127,-2.508227,0.01956609,-0.07418858,0.002258522,0.4988058,215,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.04193807,-0.01779127,-2.508227,0.01956609,-0.07418858,0.002258522,0.5023659,216,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.04193807,-0.01779127,-2.508227,0.01956609,-0.07418858,0.002258522,0.5023659,216,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.01267605,0.005984511,-2.505249,-0.01442682,0.05637174,-0.001801205,0.5023659,216,33,0,190,0, t,2
10/6/2020, 12:26:33 ,0.01267605,0.005984511,-2.505249,-0.01442682,0.05637174,-0.001801205,0.5411782,216,33,0,190,0, t,2
10/6/2020, 12:26:34 ,0.01267605,0.005984511,-2.505249,-0.01442682,0.05637174,-0.001801205,0.5411782,216,33,0,190,0, t,2
10/6/2020, 12:26:34 ,0.02333354,-0.007623389,-2.508897,-0.00153315,0.02852169,0.01083927,0.5411782,216,33,0,190,0, t,2
10/6/2020, 12:26:34 ,0.02333354,-0.007623389,-2.508897,-0.00153315,0.02852169,0.01083927,0.5106331,216,33,0,190,0, t,2
10/6/2020, 12:26:34 ,0.03756231,-0.000301346,-2.510117,0.0101191,0.02152172,-0.000770309,0.5106331,216,33,0,190,0, t,2
10/6/2020, 12:26:34 ,0.03756231,-0.000301346,-2.510117,0.0101191,0.02152172,-0.000770309,0.5164775,216,33,0,190,0, t,2
10/6/2020, 12:26:34 ,0.03756231,-0.000301346,-2.510117,0.0101191,0.02152172,-0.000770309,0.5164775,216,33,0,190,0, t,2
10/6/2020, 12:26:35 ,0.0133973,-0.01402277,-2.517735,-0.02307394,0.06023772,0.003812626,0.5164775,216,33,0,190,0, t,2
10/6/2020, 12:26:35 ,0.0133973,-0.01402277,-2.517735,-0.02307394,0.06023772,0.003812626,0.5322112,215,33,0,190,0, t,2
10/6/2020, 12:26:35 ,0.0133973,-0.01402277,-2.517735,-0.02307394,0.06023772,0.003812626,0.5322112,215,33,0,190,0, t,2
10/6/2020, 12:26:36 ,0.03723003,-0.01318568,-2.521105,-0.001167673,-0.06828127,-0.005988865,0.5322112,215,33,0,190,0, t,2
10/6/2020, 12:26:36 ,0.03723003,-0.01318568,-2.521105,-0.001167673,-0.06828127,-0.005988865,0.5386113,215,33,0,190,0, t,2
10/6/2020, 12:26:36 ,0.03723003,-0.01318568,-2.521105,-0.001167673,-0.06828127,-0.005988865,0.5386113,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.01638445,0.002578627,-2.525985,-0.05376528,0.02003777,0.01991676,0.5386113,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.01638445,0.002578627,-2.525985,-0.05376528,0.02003777,0.01991676,0.5456482,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.0386182,-0.0175054,-2.525981,-0.0208018,-0.02117295,0.0032969,0.5456482,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.0386182,-0.0175054,-2.525981,-0.0208018,-0.02117295,0.0032969,0.5615075,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.0386182,-0.0175054,-2.525981,-0.0208018,-0.02117295,0.0032969,0.5615075,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.02508331,-0.008881785,-2.531398,0.04164224,-0.08056845,-0.01989019,0.5615075,215,33,0,190,0, t,2
10/6/2020, 12:26:37 ,0.02508331,-0.008881785,-2.531398,0.04164224,-0.08056845,-0.01989019,0.5742198,214,33,0,190,0, t,2
10/6/2020, 12:26:38 ,0.02508331,-0.008881785,-2.531398,0.04164224,-0.08056845,-0.01989019,0.5742198,214,33,0,190,0, t,2
10/6/2020, 12:26:38 ,0.03342637,-0.00099482,-2.535626,-0.03250029,-0.07587834,0.001001403,0.5742198,214,33,0,190,0, t,2
10/6/2020, 12:26:38 ,0.03342637,-0.00099482,-2.535626,-0.03250029,-0.07587834,0.001001403,0.5786369,214,33,0,190,0, t,2
10/6/2020, 12:26:38 ,0.01831211,-0.006862514,-2.540195,-0.004194468,0.01872557,0.006745839,0.5786369,214,33,0,190,0, t,2
10/6/2020, 12:26:38 ,0.01831211,-0.006862514,-2.540195,-0.004194468,0.01872557,0.006745839,0.5795889,214,33,0,190,0, t,2
10/6/2020, 12:26:39 ,0.01831211,-0.006862514,-2.540195,-0.004194468,0.01872557,0.006745839,0.5795889,214,33,0,190,0, t,2
10/6/2020, 12:26:39 ,0.04148782,-0.008798875,-2.542677,-0.007412452,-0.04398733,-0.002303082,0.5795889,214,33,0,190,0, t,2
10/6/2020, 12:26:39 ,0.04148782,-0.008798875,-2.542677,-0.007412452,-0.04398733,-0.002303082,0.5678148,214,33,0,190,0, t,2
10/6/2020, 12:26:39 ,0.04148782,-0.008798875,-2.542677,-0.007412452,-0.04398733,-0.002303082,0.5678148,214,33,0,190,0, t,2
10/6/2020, 12:26:40 ,0.01811691,0.002829771,-2.545382,0.01182624,-0.02252644,-0.009237499,0.5678148,214,33,0,190,0, t,2
10/6/2020, 12:26:40 ,0.01811691,0.002829771,-2.545382,0.01182624,-0.02252644,-0.009237499,0.5407594,214,33,0,190,0, t,2
10/6/2020, 12:26:40 ,0.01811691,0.002829771,-2.545382,0.01182624,-0.02252644,-0.009237499,0.5407594,214,33,0,190,0, t,2
10/6/2020, 12:26:40 ,0.03297424,-0.007446658,-2.544564,0.03065355,-0.0268341,-0.003008737,0.5407594,214,33,0,190,0, t,2
10/6/2020, 12:26:40 ,0.03297424,-0.007446658,-2.544564,0.03065355,-0.0268341,-0.003008737,0.5240954,214,33,0,190,0, t,2
10/6/2020, 12:26:41 ,0.02073247,0.002313092,-2.541898,-0.02616812,0.02036101,0.01036771,0.5240954,214,33,0,190,0, t,2
10/6/2020, 12:26:41 ,0.02073247,0.002313092,-2.541898,-0.02616812,0.02036101,0.01036771,0.5174947,214,33,0,190,0, t,2
10/6/2020, 12:26:41 ,0.02073247,0.002313092,-2.541898,-0.02616812,0.02036101,0.01036771,0.5174947,214,33,0,190,0, t,2
10/6/2020, 12:26:41 ,0.02324972,-0.008351956,-2.548295,-0.09055065,0.05634229,0.01404543,0.5174947,214,33,0,190,0, t,2
10/6/2020, 12:26:41 ,0.02324972,-0.008351956,-2.548295,-0.09055065,0.05634229,0.01404543,0.5030826,214,33,0,190,0, t,2
10/6/2020, 12:26:42 ,0.02324972,-0.008351956,-2.548295,-0.09055065,0.05634229,0.01404543,0.5030826,214,33,0,190,0, t,2
10/6/2020, 12:26:42 ,0.02662767,-0.007558409,-2.532412,0.1074529,-0.06185537,0.00103672,0.5030826,214,33,0,190,0, t,2
10/6/2020, 12:26:42 ,0.02662767,-0.007558409,-2.532412,0.1074529,-0.06185537,0.00103672,0.5123928,214,33,0,190,0, t,2
10/6/2020, 12:26:42 ,0.02598545,-0.009602703,-2.525414,-0.08915051,-0.02209825,0.03904783,0.5123928,214,33,0,190,0, t,2
10/6/2020, 12:26:42 ,0.02598545,-0.009602703,-2.525414,-0.08915051,-0.02209825,0.03904783,0.5075575,215,33,0,190,0, t,2
10/6/2020, 12:26:43 ,0.02598545,-0.009602703,-2.525414,-0.08915051,-0.02209825,0.03904783,0.5075575,215,33,0,190,0, t,2
10/6/2020, 12:26:43 ,0.03299633,-0.000946701,-2.509912,0.09491622,-0.0743423,0.003975721,0.5075575,215,33,0,190,0, t,2
10/6/2020, 12:26:43 ,0.03299633,-0.000946701,-2.509912,0.09491622,-0.0743423,0.003975721,0.5552594,216,33,0,190,0, t,2
10/6/2020, 12:26:43 ,0.03299633,-0.000946701,-2.509912,0.09491622,-0.0743423,0.003975721,0.5552594,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.01923344,0.004866574,-2.505468,-0.07982039,0.1555558,0.01830523,0.5552594,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.01923344,0.004866574,-2.505468,-0.07982039,0.1555558,0.01830523,0.5161956,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.02722758,-0.0262922,-2.505234,0.07300995,-0.1150131,-0.0202782,0.5161956,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.02722758,-0.0262922,-2.505234,0.07300995,-0.1150131,-0.0202782,0.5245057,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.02722758,-0.0262922,-2.505234,0.07300995,-0.1150131,-0.0202782,0.5245057,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.02249758,0.001534179,-2.506224,-0.07390049,-0.07586583,-0.000501572,0.5245057,216,33,0,190,0, t,2
10/6/2020, 12:26:44 ,0.02249758,0.001534179,-2.506224,-0.07390049,-0.07586583,-0.000501572,0.5345152,216,33,0,190,0, t,2
10/6/2020, 12:26:45 ,0.02249758,0.001534179,-2.506224,-0.07390049,-0.07586583,-0.000501572,0.5345152,216,33,0,190,0, t,2
10/6/2020, 12:26:45 ,0.03074148,-0.000821397,-2.520809,0.02168092,0.09583025,-0.036135,0.5345152,216,33,0,190,0, t,2
10/6/2020, 12:26:45 ,0.03074148,-0.000821397,-2.520809,0.02168092,0.09583025,-0.036135,0.5533075,215,33,0,190,0, t,2
10/6/2020, 12:26:45 ,0.02014279,-0.008136235,-2.530776,0.004507279,-0.07036537,-0.01856023,0.5533075,215,33,0,190,0, t,2
10/6/2020, 12:26:45 ,0.02014279,-0.008136235,-2.530776,0.004507279,-0.07036537,-0.01856023,0.5201133,215,33,0,190,0, t,2
10/6/2020, 12:26:46 ,0.02014279,-0.008136235,-2.530776,0.004507279,-0.07036537,-0.01856023,0.5201133,215,33,0,190,0, t,2
10/6/2020, 12:26:46 ,0.02187049,0.000987906,-2.545407,-0.03049215,0.02353734,-0.02915472,0.5201133,215,33,0,190,0, t,2
10/6/2020, 12:26:46 ,0.02187049,0.000987906,-2.545407,-0.03049215,0.02353734,-0.02915472,0.5423576,214,33,0,190,0, t,2
10/6/2020, 12:26:46 ,0.02187049,0.000987906,-2.545407,-0.03049215,0.02353734,-0.02915472,0.5423576,214,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.04006636,-0.01022988,-2.565476,0.03052455,-0.02150263,-0.0388973,0.5423576,214,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.04006636,-0.01022988,-2.565476,0.03052455,-0.02150263,-0.0388973,0.5112387,213,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.01786326,-0.01036282,-2.588693,0.03165116,-0.002085929,-0.07789588,0.5112387,213,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.01786326,-0.01036282,-2.588693,0.03165116,-0.002085929,-0.07789588,0.5605664,211,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.01786326,-0.01036282,-2.588693,0.03165116,-0.002085929,-0.07789588,0.5605664,211,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.02188554,-0.000707764,-2.613801,-0.01246869,-0.04788816,-0.04497023,0.5605664,211,33,0,190,0, t,2
10/6/2020, 12:26:47 ,0.02188554,-0.000707764,-2.613801,-0.01246869,-0.04788816,-0.04497023,0.5389953,210,33,0,190,0, t,2
10/6/2020, 12:26:48 ,0.02188554,-0.000707764,-2.613801,-0.01246869,-0.04788816,-0.04497023,0.5389953,210,33,0,190,0, t,2
10/6/2020, 12:26:48 ,0.03374463,-0.002298217,-2.642246,-0.0318988,0.03362746,-0.04693301,0.5389953,210,33,0,190,0, t,2
10/6/2020, 12:26:48 ,0.03374463,-0.002298217,-2.642246,-0.0318988,0.03362746,-0.04693301,0.5478606,208,33,0,190,0, t,2
10/6/2020, 12:26:48 ,0.03021999,-0.007408708,-2.654846,0.05597455,-0.004788721,-0.04144941,0.5478606,208,33,0,190,0, t,2
10/6/2020, 12:26:48 ,0.03021999,-0.007408708,-2.654846,0.05597455,-0.004788721,-0.04144941,0.5506504,207,33,0,190,0, t,2
10/6/2020, 12:26:49 ,0.03021999,-0.007408708,-2.654846,0.05597455,-0.004788721,-0.04144941,0.5506504,207,33,0,190,0, t,2
10/6/2020, 12:26:49 ,0.01600833,-0.01252685,-2.673233,-0.0986434,-0.01744541,-0.02910948,0.5506504,207,33,0,190,0, t,2
10/6/2020, 12:26:49 ,0.01600833,-0.01252685,-2.673233,-0.0986434,-0.01744541,-0.02910948,0.5623968,206,33,0,190,0, t,2
10/6/2020, 12:26:49 ,0.01600833,-0.01252685,-2.673233,-0.0986434,-0.01744541,-0.02910948,0.5623968,206,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.03406072,-0.002740428,-2.687226,0.07617433,-0.02149962,-0.03093522,0.5623968,206,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.03406072,-0.002740428,-2.687226,0.07617433,-0.02149962,-0.03093522,0.5542862,206,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.02185573,-0.004238393,-2.689451,-0.0163943,-0.03551792,-0.01555012,0.5542862,206,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.02185573,-0.004238393,-2.689451,-0.0163943,-0.03551792,-0.01555012,0.5476696,205,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.02185573,-0.004238393,-2.689451,-0.0163943,-0.03551792,-0.01555012,0.5476696,205,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.03168269,0.01338916,-2.688878,0.02939457,0.1356796,0.02110999,0.5476696,205,33,0,190,0, t,2
10/6/2020, 12:26:50 ,0.03168269,0.01338916,-2.688878,0.02939457,0.1356796,0.02110999,0.556998,205,33,0,190,0, t,2
10/6/2020, 12:26:51 ,0.03168269,0.01338916,-2.688878,0.02939457,0.1356796,0.02110999,0.556998,205,33,0,190,0, t,2
10/6/2020, 12:26:51 ,0.01675984,-0.0206872,-2.686024,-0.1065895,0.07249358,0.03191171,0.556998,205,33,0,190,0, t,2
10/6/2020, 12:26:51 ,0.01675984,-0.0206872,-2.686024,-0.1065895,0.07249358,0.03191171,0.5193264,206,33,0,190,0, t,2
10/6/2020, 12:26:51 ,0.03477672,-0.01112364,-2.674783,0.1369217,-0.1088896,0.004789479,0.5193264,206,33,0,190,0, t,2
10/6/2020, 12:26:51 ,0.03477672,-0.01112364,-2.674783,0.1369217,-0.1088896,0.004789479,0.559556,206,33,0,190,0, t,2
10/6/2020, 12:26:51 ,0.03477672,-0.01112364,-2.674783,0.1369217,-0.1088896,0.004789479,0.559556,206,33,0,190,0, t,2
10/6/2020, 12:26:52 ,0.02245003,-9.94E-06,-2.662845,-0.04208411,0.03229181,0.03473055,0.559556,206,33,0,190,0, t,2
10/6/2020, 12:26:52 ,0.02245003,-9.94E-06,-2.662845,-0.04208411,0.03229181,0.03473055,0.5394611,207,33,0,190,0, t,2
10/6/2020, 12:26:52 ,0.02245003,-9.94E-06,-2.662845,-0.04208411,0.03229181,0.03473055,0.5394611,207,33,0,190,0, t,2
10/6/2020, 12:26:53 ,0.02485477,-0.01951994,-2.652829,0.04755854,-0.01960646,-0.000475287,0.5394611,207,33,0,190,0, t,2
10/6/2020, 12:26:53 ,0.02485477,-0.01951994,-2.652829,0.04755854,-0.01960646,-0.000475287,0.5520635,208,33,0,190,0, t,2
10/6/2020, 12:26:53 ,0.02369775,-0.002400413,-2.631723,-0.05881525,-0.0386672,0.05467683,0.5520635,208,33,0,190,0, t,2
10/6/2020, 12:26:53 ,0.02369775,-0.002400413,-2.631723,-0.05881525,-0.0386672,0.05467683,0.5429463,209,33,0,190,0, t,2
10/6/2020, 12:26:53 ,0.02369775,-0.002400413,-2.631723,-0.05881525,-0.0386672,0.05467683,0.5429463,209,33,0,190,0, t,2
10/6/2020, 12:26:53 ,0.02636222,0.002796002,-2.611285,0.07206131,0.07567777,0.04143724,0.5429463,209,33,0,190,0, t,2
10/6/2020, 12:26:54 ,0.02636222,0.002796002,-2.611285,0.07206131,0.07567777,0.04143724,0.5250339,210,33,0,190,0, t,2
10/6/2020, 12:26:54 ,0.02636222,0.002796002,-2.611285,0.07206131,0.07567777,0.04143724,0.5250339,210,33,0,190,0, t,2
10/6/2020, 12:26:54 ,0.02555647,-0.00074885,-2.583571,-0.02342225,0.1125233,0.05944628,0.5250339,210,33,0,190,0, t,2
10/6/2020, 12:26:54 ,0.02555647,-0.00074885,-2.583571,-0.02342225,0.1125233,0.05944628,0.4865307,211,33,0,190,0, t,2
10/6/2020, 12:26:54 ,0.01842961,-0.02187657,-2.560743,0.05367973,-0.0288948,0.02341622,0.4865307,211,33,0,190,0, t,2
10/6/2020, 12:26:54 ,0.01842961,-0.02187657,-2.560743,0.05367973,-0.0288948,0.02341622,0.491287,213,33,0,190,0, t,2
10/6/2020, 12:26:55 ,0.01842961,-0.02187657,-2.560743,0.05367973,-0.0288948,0.02341622,0.491287,213,33,0,190,0, t,2
10/6/2020, 12:26:55 ,0.03020512,-0.02319857,-2.535896,0.004243055,-0.2017518,0.02187759,0.491287,213,33,0,190,0, t,2
10/6/2020, 12:26:55 ,0.03020512,-0.02319857,-2.535896,0.004243055,-0.2017518,0.02187759,0.5049495,214,33,0,190,0, t,2
10/6/2020, 12:26:55 ,0.03020512,-0.02319857,-2.535896,0.004243055,-0.2017518,0.02187759,0.5049495,214,33,0,190,0, t,2
10/6/2020, 12:26:56 ,0.03138141,0.01052908,-2.511259,0.1223667,-0.003476982,0.02970615,0.5049495,214,33,0,190,0, t,2
10/6/2020, 12:26:56 ,0.03138141,0.01052908,-2.511259,0.1223667,-0.003476982,0.02970615,0.505353,216,33,0,190,0, t,2
10/6/2020, 12:26:56 ,0.01247529,-0.01829191,-2.497755,-0.0275166,0.008003706,0.02128095,0.505353,216,33,0,190,0, t,2
