Date, Time, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_vfr_hud_t.groundspeed, mavlink_vfr_hud_t.heading, mavlink_mission_request_t.seq, mavlink_mission_request_t.mission_type, mavlink_mission_request_t.target_component, mavlink_mission_item_int_t.current, mavlink_mission_count_t.count, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon
10/6/2020, 12:22:12 ,0.04067005,0.01120478,-2.380391,0.0883434,0.1382633,0.02750551,0.4451279,223,33,0,190,0, t,444447919,-696011752
10/6/2020, 12:22:13 ,0.0525554,0.002554778,-2.353828,0.1159492,-0.007263274,0.02534707,0.4758867,224,33,0,190,0, t,444447894,-696011798
10/6/2020, 12:22:14 ,-0.008645091,-0.006306268,-2.346573,-0.07332045,0.02335522,0.01396172,0.4913416,225,33,0,190,0, t,444447853,-696011880
10/6/2020, 12:22:15 ,0.01705037,0.01025721,-2.329242,0.03840118,0.07675511,0.03159068,0.4833556,226,33,0,190,0, t,444447835,-696011920
10/6/2020, 12:22:16 ,0.03197756,-0.01772833,-2.328188,-0.09440224,-0.1183038,-0.001955328,0.5040382,226,33,0,190,0, t,444447819,-696011959
10/6/2020, 12:22:17 ,-0.003080796,0.006153725,-2.302014,-0.0759879,0.03793774,0.01090868,0.4796806,228,33,0,190,0, t,444447806,-696011995
10/6/2020, 12:22:18 ,0.03429123,-0.004341464,-2.303598,0.1172047,-0.04762952,-0.004020126,0.4703559,228,33,0,190,0, t,444447780,-696012078
10/6/2020, 12:22:19 ,0.01899869,-0.001015287,-2.304745,-0.02038529,0.120543,0.02611643,0.5318483,228,33,0,190,0, t,444447766,-696012128
10/6/2020, 12:22:20 ,0.02656722,-0.02045159,-2.314967,-0.08470225,-0.1069978,-0.01860216,0.5235823,227,33,0,190,0, t,444447755,-696012176
10/6/2020, 12:22:21 ,0.03411175,-0.00032144,-2.329198,-0.1106918,0.0153491,-0.000468903,0.5081535,226,33,0,190,0, t,444447729,-696012271
10/6/2020, 12:22:22 ,0.01460054,0.01098567,-2.383843,0.002059008,-0.03375888,-0.02479123,0.5018346,224,33,0,190,0, t,444447712,-696012319
10/6/2020, 12:22:23 ,1.40E-06,0.000446886,-2.44584,-0.01301195,-0.06924559,-0.06791192,0.5424201,221,33,0,190,0, t,444447694,-696012367
10/6/2020, 12:22:24 ,0.04487974,-0.007061634,-2.475949,0.02426512,-0.003143021,-0.05675904,0.5213599,218,33,0,190,0, t,444447644,-696012467
10/6/2020, 12:22:25 ,0.01393022,-0.0127673,-2.50527,-0.1407909,-0.03248066,0.04298509,0.5227233,217,33,0,190,0, t,444447616,-696012517
