Date, Time, mavlink_attitude_t.roll, mavlink_attitude_t.pitch, mavlink_attitude_t.yaw, mavlink_attitude_t.rollspeed, mavlink_attitude_t.pitchspeed, mavlink_attitude_t.yawspeed, mavlink_vfr_hud_t.groundspeed, mavlink_vfr_hud_t.heading, mavlink_mission_request_t.seq, mavlink_mission_request_t.mission_type, mavlink_mission_request_t.target_component, mavlink_mission_item_int_t.current, mavlink_mission_count_t.count, mavlink_global_position_int_t.lat, mavlink_global_position_int_t.lon
10/6/2020, 3:48:47 , 0.05115411, -0.08767428, 2.118765, -0.002967448, -0.0008997368, -0.003325646, 0.045651, 220, 33, 0, 190, 0, t, 444452713, -696007526
10/6/2020, 3:48:47 , 0.05115411, -0.08767428, 2.118765, -0.002967448, -0.0008997368, -0.003325646, 0.376, 121, 33, 0, 190, 0, t, 444452713, -696007526
10/6/2020, 3:48:47 , 0.05113455, -0.08770623, 2.118627, -0.001956735, -0.0005777529, -0.001759022, 0.376, 121, 33, 0, 190, 0, t, 444452713, -696007526
10/6/2020, 3:48:47 , 0.05113455, -0.08770623, 2.118627, -0.001956735, -0.0005777529, -0.001759022, 0.341, 121, 33, 0, 190, 0, t, 444452713, -696007526
10/6/2020, 3:48:47 , 0.05113455, -0.08770623, 2.118627, -0.001956735, -0.0005777529, -0.001759022, 0.341, 121, 33, 0, 190, 0, t, 441255230, -701060902
10/6/2020, 3:48:47 , 0.05109652, -0.08777358, 2.118391, -0.001150491, -0.001845132, -0.001845888, 0.341, 121, 33, 0, 190, 0, t, 441255230, -701060902
10/6/2020, 3:48:47 , 0.05109652, -0.08777358, 2.118391, -0.001150491, -0.001845132, -0.001845888, 0.396, 121, 33, 0, 190, 0, t, 441255230, -701060902
10/6/2020, 3:48:47 , 0.05122275, -0.08777735, 2.118268, 0.001913687, -0.001316119, -0.002120811, 0.396, 121, 33, 0, 190, 0, t, 441255230, -701060902
10/6/2020, 3:48:47 , 0.05122275, -0.08777735, 2.118268, 0.001913687, -0.001316119, -0.002120811, 0.657, 121, 33, 0, 190, 0, t, 441255230, -701060902
10/6/2020, 3:48:47 , 0.05122275, -0.08777735, 2.118268, 0.001913687, -0.001316119, -0.002120811, 0.657, 121, 33, 0, 190, 0, t, 441255678, -701061318
10/6/2020, 3:48:48 , 0.05128339, -0.08792549, 2.118107, -0.001530397, -0.0003964994, -0.001648095, 0.657, 121, 33, 0, 190, 0, t, 441255678, -701061318
10/6/2020, 3:48:48 , 0.05128339, -0.08792549, 2.118107, -0.001530397, -0.0003964994, -0.001648095, 0.353, 121, 33, 0, 190, 0, t, 441255678, -701061318
10/6/2020, 3:48:48 , 0.0512284, -0.08801766, 2.117379, -0.001411774, -0.0001903758, -0.003438164, 0.353, 121, 33, 0, 190, 0, t, 441255678, -701061318
10/6/2020, 3:48:48 , 0.0512284, -0.08801766, 2.117379, -0.001411774, -0.0001903758, -0.003438164, 0.366, 121, 33, 0, 190, 0, t, 441255678, -701061318
10/6/2020, 3:48:48 , 0.0512284, -0.08801766, 2.117379, -0.001411774, -0.0001903758, -0.003438164, 0.366, 121, 33, 0, 190, 0, t, 441257256, -701062765
10/6/2020, 3:48:48 , 0.05118471, -0.08806363, 2.117051, -0.001352407, -0.001065605, -0.001650102, 0.366, 121, 33, 0, 190, 0, t, 441257256, -701062765
10/6/2020, 3:48:48 , 0.05118471, -0.08806363, 2.117051, -0.001352407, -0.001065605, -0.001650102, 0.242, 121, 33, 0, 190, 0, t, 441257256, -701062765
10/6/2020, 3:48:48 , 0.05119349, -0.08800883, 2.116559, -0.002526036, 0.0003639185, -0.003460343, 0.242, 121, 33, 0, 190, 0, t, 441257256, -701062765
10/6/2020, 3:48:48 , 0.05119349, -0.08800883, 2.116559, -0.002526036, 0.0003639185, -0.003460343, 0.215, 121, 33, 0, 190, 0, t, 441257256, -701062765
10/6/2020, 3:48:49 , 0.05119349, -0.08800883, 2.116559, -0.002526036, 0.0003639185, -0.003460343, 0.215, 121, 33, 0, 190, 0, t, 441258662, -701064045
10/6/2020, 3:48:49 , 0.05112591, -0.08804393, 2.116161, -0.001974667, -0.0005172153, -0.0009825891, 0.215, 121, 33, 0, 190, 0, t, 441258662, -701064045
10/6/2020, 3:48:49 , 0.05112591, -0.08804393, 2.116161, -0.001974667, -0.0005172153, -0.0009825891, 0.476, 121, 33, 0, 190, 0, t, 441258662, -701064045
10/6/2020, 3:48:49 , 0.05112591, -0.08804393, 2.116161, -0.001974667, -0.0005172153, -0.0009825891, 0.476, 121, 33, 0, 190, 0, t, 441259234, -701064536
10/6/2020, 3:48:49 , 0.0509419, -0.08806183, 2.116102, -0.0008944233, -0.001250428, -0.003229034, 0.476, 121, 33, 0, 190, 0, t, 441259234, -701064536
10/6/2020, 3:48:49 , 0.0509419, -0.08806183, 2.116102, -0.0008944233, -0.001250428, -0.003229034, 0.265, 121, 33, 0, 190, 0, t, 441259234, -701064536
10/6/2020, 3:48:49 , 0.05095381, -0.08810756, 2.115692, -0.00353612, -0.0001986199, -0.003772213, 0.265, 121, 33, 0, 190, 0, t, 441259234, -701064536
10/6/2020, 3:48:49 , 0.05095381, -0.08810756, 2.115692, -0.00353612, -0.0001986199, -0.003772213, 0.485, 121, 33, 0, 190, 0, t, 441259234, -701064536
10/6/2020, 3:48:49 , 0.05095381, -0.08810756, 2.115692, -0.00353612, -0.0001986199, -0.003772213, 0.485, 121, 33, 0, 190, 0, t, 441259423, -701064678
10/6/2020, 3:48:50 , 0.05090463, -0.08818512, 2.115536, -0.0005200536, -0.0005276161, -0.002029131, 0.485, 121, 33, 0, 190, 0, t, 441259423, -701064678
10/6/2020, 3:48:50 , 0.05090463, -0.08818512, 2.115536, -0.0005200536, -0.0005276161, -0.002029131, 0.386, 121, 33, 0, 190, 0, t, 441259423, -701064678
10/6/2020, 3:48:50 , 0.05087361, -0.08815368, 2.115333, -0.001761913, -0.001079155, -0.001870644, 0.386, 121, 33, 0, 190, 0, t, 441259423, -701064678
10/6/2020, 3:48:50 , 0.05087361, -0.08815368, 2.115333, -0.001761913, -0.001079155, -0.001870644, 0.148, 121, 33, 0, 190, 0, t, 441259423, -701064678
10/6/2020, 3:48:50 , 0.05087361, -0.08815368, 2.115333, -0.001761913, -0.001079155, -0.001870644, 0.148, 121, 33, 0, 190, 0, t, 441258850, -701064115
10/6/2020, 3:48:51 , 0.05083888, -0.08818206, 2.115012, -0.000817416, -0.00131204, -0.001848838, 0.148, 121, 33, 0, 190, 0, t, 441258850, -701064115
10/6/2020, 3:48:51 , 0.05083888, -0.08818206, 2.115012, -0.000817416, -0.00131204, -0.001848838, 0.452, 121, 33, 0, 190, 0, t, 441258850, -701064115
10/6/2020, 3:48:51 , 0.05083888, -0.08818206, 2.115012, -0.000817416, -0.00131204, -0.001848838, 0.452, 121, 33, 0, 190, 0, t, 441254234, -701059817
10/6/2020, 3:48:52 , 0.05094005, -0.0881367, 2.114876, -1.065829E-05, -0.0002089192, -0.001381285, 0.452, 121, 33, 0, 190, 0, t, 441254234, -701059817
10/6/2020, 3:48:52 , 0.05094005, -0.0881367, 2.114876, -1.065829E-05, -0.0002089192, -0.001381285, 0.369, 121, 33, 0, 190, 0, t, 441254234, -701059817
10/6/2020, 3:48:52 , 0.05071793, -0.08828038, 2.114701, -0.002661315, -0.002265112, -0.005758557, 0.369, 121, 33, 0, 190, 0, t, 441254234, -701059817
10/6/2020, 3:48:52 , 0.05071793, -0.08828038, 2.114701, -0.002661315, -0.002265112, -0.005758557, 0.208, 121, 33, 0, 190, 0, t, 441254234, -701059817
10/6/2020, 3:48:52 , 0.05071793, -0.08828038, 2.114701, -0.002661315, -0.002265112, -0.005758557, 0.208, 121, 33, 0, 190, 0, t, 441254148, -701059761
10/6/2020, 3:48:52 , 0.05071793, -0.08828038, 2.114701, -0.002661315, -0.002265112, -0.005758557, 0.239, 121, 33, 0, 190, 0, t, 441254148, -701059761
10/6/2020, 3:48:52 , 0.05071793, -0.08828038, 2.114701, -0.002661315, -0.002265112, -0.005758557, 0.239, 121, 33, 0, 190, 0, t, 441253984, -701059700
10/6/2020, 3:48:53 , 0.05051256, -0.08824015, 2.114376, -0.002197803, -0.0019591, -0.001417568, 0.239, 121, 33, 0, 190, 0, t, 441253984, -701059700
10/6/2020, 3:48:53 , 0.05051256, -0.08824015, 2.114376, -0.002197803, -0.0019591, -0.001417568, 0.132, 121, 33, 0, 190, 0, t, 441253984, -701059700
10/6/2020, 3:48:53 , 0.05051256, -0.08824015, 2.114376, -0.002197803, -0.0019591, -0.001417568, 0.132, 121, 33, 0, 190, 0, t, 441254012, -701059771
10/6/2020, 3:48:53 , 0.05060403, -0.08823082, 2.114221, -0.000710323, -0.001220903, -0.003327003, 0.132, 121, 33, 0, 190, 0, t, 441254012, -701059771
10/6/2020, 3:48:53 , 0.05060403, -0.08823082, 2.114221, -0.000710323, -0.001220903, -0.003327003, 0.145, 121, 33, 0, 190, 0, t, 441254012, -701059771
10/6/2020, 3:48:57 , 0.05060403, -0.08823082, 2.114221, -0.000710323, -0.001220903, -0.003327003, 0.145, 121, 33, 0, 190, 0, t, 441252491, -701058489
10/6/2020, 3:48:57 , 0.05008462, -0.08878502, 2.113847, 6.83486E-05, -7.218681E-05, 0.0001655091, 0.145, 121, 33, 0, 190, 0, t, 441252491, -701058489
10/6/2020, 3:48:57 , 0.05008462, -0.08878502, 2.113847, 6.83486E-05, -7.218681E-05, 0.0001655091, 0.17, 121, 33, 0, 190, 0, t, 441252491, -701058489
10/6/2020, 3:48:59 , 0.04987409, -0.08916121, 2.114887, -0.0001853751, 0.001759352, -0.001034016, 0.17, 121, 33, 0, 190, 0, t, 441252491, -701058489
10/6/2020, 3:48:59 , 0.04987409, -0.08916121, 2.114887, -0.0001853751, 0.001759352, -0.001034016, 0.242, 121, 33, 0, 190, 0, t, 441252491, -701058489
10/6/2020, 3:49:02 , 0.04987409, -0.08916121, 2.114887, -0.0001853751, 0.001759352, -0.001034016, 0.242, 121, 33, 0, 190, 0, t, 441252959, -701059104
10/6/2020, 3:49:03 , 0.04890377, -0.09066941, 2.115643, -0.00040995, -0.001956258, -0.003328064, 0.242, 121, 33, 0, 190, 0, t, 441252959, -701059104
10/6/2020, 3:49:08 , 0.04890377, -0.09066941, 2.115643, -0.00040995, -0.001956258, -0.003328064, 0.242, 121, 33, 0, 190, 0, t, 441251322, -701057675
10/6/2020, 3:49:09 , 0.03832791, -0.0978063, 2.118221, -0.003212845, -0.001996498, 3.933161E-05, 0.242, 121, 33, 0, 190, 0, t, 441251322, -701057675
10/6/2020, 3:49:09 , 0.03832791, -0.0978063, 2.118221, -0.003212845, -0.001996498, 3.933161E-05, 0.387, 121, 33, 0, 190, 0, t, 441251322, -701057675
10/6/2020, 3:49:13 , 0.03620299, -0.09416489, 2.140063, 0.0004239508, -0.001689771, -0.002085283, 0.387, 121, 33, 0, 190, 0, t, 441251322, -701057675
10/6/2020, 3:49:13 , 0.03620299, -0.09416489, 2.140063, 0.0004239508, -0.001689771, -0.002085283, 0.266, 122, 33, 0, 190, 0, t, 441251322, -701057675
10/6/2020, 3:49:13 , 0.03620299, -0.09416489, 2.140063, 0.0004239508, -0.001689771, -0.002085283, 0.266, 122, 33, 0, 190, 0, t, 441250756, -701056989
10/6/2020, 3:49:18 , 0.03549783, -0.09924341, 2.150739, 0.001632127, -0.001509064, -0.0006904062, 0.266, 122, 33, 0, 190, 0, t, 441250756, -701056989
10/6/2020, 3:49:18 , 0.03549783, -0.09924341, 2.150739, 0.001632127, -0.001509064, -0.0006904062, 0.554, 123, 33, 0, 190, 0, t, 441250756, -701056989
10/6/2020, 3:49:19 , 0.03549783, -0.09924341, 2.150739, 0.001632127, -0.001509064, -0.0006904062, 0.554, 123, 33, 0, 190, 0, t, 441250362, -701056454
10/6/2020, 3:49:20 , 0.05143885, -0.08919647, 2.149314, -0.002670928, -0.001172452, -0.001088222, 0.554, 123, 33, 0, 190, 0, t, 441250362, -701056454
10/6/2020, 3:49:20 , 0.05143885, -0.08919647, 2.149314, -0.002670928, -0.001172452, -0.001088222, 0.636, 123, 33, 0, 190, 0, t, 441250362, -701056454
10/6/2020, 3:49:20 , 0.05143885, -0.08919647, 2.149314, -0.002670928, -0.001172452, -0.001088222, 0.636, 123, 33, 0, 190, 0, t, 441250335, -701056410
10/6/2020, 3:49:20 , 0.05070691, -0.09037913, 2.149218, -0.001926466, -0.0002839726, -0.001525933, 0.636, 123, 33, 0, 190, 0, t, 441250335, -701056410
10/6/2020, 3:49:21 , 0.05070691, -0.09037913, 2.149218, -0.001926466, -0.0002839726, -0.001525933, 0.521, 123, 33, 0, 190, 0, t, 441250335, -701056410
10/6/2020, 3:49:21 , 0.04535611, -0.0933729, 2.14937, -0.0004723538, -0.0002448934, 0.001621438, 0.521, 123, 33, 0, 190, 0, t, 441250335, -701056410
10/6/2020, 3:49:21 , 0.04535611, -0.0933729, 2.14937, -0.0004723538, -0.0002448934, 0.001621438, 0.596, 123, 33, 0, 190, 0, t, 441250335, -701056410
10/6/2020, 3:49:21 , 0.04535611, -0.0933729, 2.14937, -0.0004723538, -0.0002448934, 0.001621438, 0.596, 123, 33, 0, 190, 0, t, 441250364, -701056390
10/6/2020, 3:49:31 , 0.03983231, -0.09399796, 2.151202, -0.0006191791, -0.001263396, -0.0006700084, 0.596, 123, 33, 0, 190, 0, t, 441250364, -701056390
10/6/2020, 3:49:31 , 0.03983231, -0.09399796, 2.151202, -0.0006191791, -0.001263396, -0.0006700084, 0.44, 123, 33, 0, 190, 0, t, 441250364, -701056390
10/6/2020, 3:49:32 , 0.03983231, -0.09399796, 2.151202, -0.0006191791, -0.001263396, -0.0006700084, 0.44, 123, 33, 0, 190, 0, t, 441250612, -701056367
10/6/2020, 3:49:32 , 0.03983231, -0.09399796, 2.151202, -0.0006191791, -0.001263396, -0.0006700084, 0.44, 123, 33, 0, 190, 0, t, 441250612, -701056367
10/6/2020, 3:49:33 , 0.03983231, -0.09399796, 2.151202, -0.0006191791, -0.001263396, -0.0006700084, 0.44, 123, 33, 0, 190, 0, t, 441250612, -701056367
10/6/2020, 3:49:33 , 0.03983231, -0.09399796, 2.151202, -0.0006191791, -0.001263396, -0.0006700084, 0.44, 123, 33, 0, 190, 0, t, 441250583, -701056343
10/6/2020, 3:49:35 , 0.0425653, -0.0960767, 2.148526, 0.0005050758, 0.001711587, -0.002780246, 0.44, 123, 33, 0, 190, 0, t, 441250583, -701056343
10/6/2020, 3:49:35 , 0.0425653, -0.0960767, 2.148526, 0.0005050758, 0.001711587, -0.002780246, 0.8060001, 123, 33, 0, 190, 0, t, 441250583, -701056343
10/6/2020, 3:49:35 , 0.0425653, -0.0960767, 2.148526, 0.0005050758, 0.001711587, -0.002780246, 0.8060001, 123, 33, 0, 190, 0, t, 441250740, -701056407
10/6/2020, 3:49:35 , 0.03714701, -0.09115507, 2.146403, 0.001877488, -0.001570281, -0.001233222, 0.8060001, 123, 33, 0, 190, 0, t, 441250740, -701056407
10/6/2020, 3:49:35 , 0.03714701, -0.09115507, 2.146403, 0.001877488, -0.001570281, -0.001233222, 0.425, 122, 33, 0, 190, 0, t, 441250740, -701056407
10/6/2020, 3:49:36 , 0.03714701, -0.09115507, 2.146403, 0.001877488, -0.001570281, -0.001233222, 0.425, 122, 33, 0, 190, 0, t, 441250715, -701056346
10/6/2020, 3:49:36 , 0.04729257, -0.08936742, 2.147108, 0.001496372, -0.01059154, 0.002054084, 0.425, 122, 33, 0, 190, 0, t, 441250715, -701056346
10/6/2020, 3:49:36 , 0.04729257, -0.08936742, 2.147108, 0.001496372, -0.01059154, 0.002054084, 0.5840001, 123, 33, 0, 190, 0, t, 441250715, -701056346
10/6/2020, 3:49:36 , 0.04780578, -0.09189757, 2.142283, 0.001867898, 0.0004015164, -0.002097527, 0.5840001, 123, 33, 0, 190, 0, t, 441250715, -701056346
10/6/2020, 3:49:36 , 0.04780578, -0.09189757, 2.142283, 0.001867898, 0.0004015164, -0.002097527, 0.151, 122, 33, 0, 190, 0, t, 441250715, -701056346
10/6/2020, 3:49:36 , 0.04780578, -0.09189757, 2.142283, 0.001867898, 0.0004015164, -0.002097527, 0.151, 122, 33, 0, 190, 0, t, 441250801, -701056458
10/6/2020, 3:49:37 , 0.04665373, -0.08538966, 2.140177, 0.002033274, -0.0007173098, -0.0004489552, 0.151, 122, 33, 0, 190, 0, t, 441250801, -701056458
10/6/2020, 3:49:37 , 0.04665373, -0.08538966, 2.140177, 0.002033274, -0.0007173098, -0.0004489552, 0.19, 122, 33, 0, 190, 0, t, 441250801, -701056458
10/6/2020, 3:49:38 , 0.04665373, -0.08538966, 2.140177, 0.002033274, -0.0007173098, -0.0004489552, 0.19, 122, 33, 0, 190, 0, t, 441250867, -701056510
10/6/2020, 3:49:38 , 0.03974605, -0.09027147, 2.138844, 0.0004884899, 0.003530024, -0.002894821, 0.19, 122, 33, 0, 190, 0, t, 441250867, -701056510
10/6/2020, 3:49:38 , 0.03974605, -0.09027147, 2.138844, 0.0004884899, 0.003530024, -0.002894821, 0.175, 122, 33, 0, 190, 0, t, 441250867, -701056510
10/6/2020, 3:49:39 , 0.03974605, -0.09027147, 2.138844, 0.0004884899, 0.003530024, -0.002894821, 0.175, 122, 33, 0, 190, 0, t, 441250961, -701056537
10/6/2020, 3:49:39 , 0.03892874, -0.09713512, 2.1402, -0.002318031, -0.001208127, 0.0001177192, 0.175, 122, 33, 0, 190, 0, t, 441250961, -701056537
10/6/2020, 3:49:39 , 0.03892874, -0.09713512, 2.1402, -0.002318031, -0.001208127, 0.0001177192, 0.248, 122, 33, 0, 190, 0, t, 441250961, -701056537
10/6/2020, 3:49:40 , 0.03892874, -0.09713512, 2.1402, -0.002318031, -0.001208127, 0.0001177192, 0.248, 122, 33, 0, 190, 0, t, 441251017, -701056572
10/6/2020, 3:49:40 , 0.04371863, -0.09265956, 2.140502, 0.004124945, -0.005052489, -0.002046192, 0.248, 122, 33, 0, 190, 0, t, 441251017, -701056572
10/6/2020, 3:49:40 , 0.04371863, -0.09265956, 2.140502, 0.004124945, -0.005052489, -0.002046192, 0.372, 122, 33, 0, 190, 0, t, 441251017, -701056572
10/6/2020, 3:49:41 , 0.05018714, -0.09012866, 2.139904, -0.002018311, 0.000511176, -0.003642261, 0.372, 122, 33, 0, 190, 0, t, 441251017, -701056572
10/6/2020, 3:49:41 , 0.05018714, -0.09012866, 2.139904, -0.002018311, 0.000511176, -0.003642261, 0.428, 122, 33, 0, 190, 0, t, 441251017, -701056572
10/6/2020, 3:49:41 , 0.05018714, -0.09012866, 2.139904, -0.002018311, 0.000511176, -0.003642261, 0.428, 122, 33, 0, 190, 0, t, 441251129, -701056713
10/6/2020, 3:49:42 , 0.04617748, -0.09188882, 2.13902, 0.0002379408, 0.01367478, 0.000353938, 0.428, 122, 33, 0, 190, 0, t, 441251129, -701056713
10/6/2020, 3:49:42 , 0.04617748, -0.09188882, 2.13902, 0.0002379408, 0.01367478, 0.000353938, 0.443, 122, 33, 0, 190, 0, t, 441251129, -701056713
10/6/2020, 3:49:42 , 0.04617748, -0.09188882, 2.13902, 0.0002379408, 0.01367478, 0.000353938, 0.443, 122, 33, 0, 190, 0, t, 441251144, -701056766
10/6/2020, 3:49:42 , 0.05063048, -0.08237888, 2.137677, -0.0007746154, 0.001013974, -0.00193073, 0.443, 122, 33, 0, 190, 0, t, 441251144, -701056766
10/6/2020, 3:49:42 , 0.05063048, -0.08237888, 2.137677, -0.0007746154, 0.001013974, -0.00193073, 0.469, 122, 33, 0, 190, 0, t, 441251144, -701056766
10/6/2020, 3:49:43 , 0.05063048, -0.08237888, 2.137677, -0.0007746154, 0.001013974, -0.00193073, 0.469, 122, 33, 0, 190, 0, t, 441251103, -701056814
10/6/2020, 3:49:43 , 0.04030384, -0.09334654, 2.138172, -0.001633684, 0.0001041826, -0.003653269, 0.469, 122, 33, 0, 190, 0, t, 441251103, -701056814
10/6/2020, 3:49:43 , 0.04030384, -0.09334654, 2.138172, -0.001633684, 0.0001041826, -0.003653269, 0.298, 122, 33, 0, 190, 0, t, 441251103, -701056814
10/6/2020, 3:49:44 , 0.03937009, -0.08886719, 2.140092, -0.002457018, -0.001874678, -0.002601197, 0.298, 122, 33, 0, 190, 0, t, 441251103, -701056814
10/6/2020, 3:49:44 , 0.03937009, -0.08886719, 2.140092, -0.002457018, -0.001874678, -0.002601197, 0.071, 122, 33, 0, 190, 0, t, 441251103, -701056814
10/6/2020, 3:49:44 , 0.03937009, -0.08886719, 2.140092, -0.002457018, -0.001874678, -0.002601197, 0.071, 122, 33, 0, 190, 0, t, 441251059, -701056875
10/6/2020, 3:49:45 , 0.04015999, -0.08848286, 2.139764, -0.0001652916, -0.0003801316, 0.0002274308, 0.071, 122, 33, 0, 190, 0, t, 441251059, -701056875
10/6/2020, 3:49:45 , 0.04015999, -0.08848286, 2.139764, -0.0001652916, -0.0003801316, 0.0002274308, 0.055, 122, 33, 0, 190, 0, t, 441251059, -701056875
10/6/2020, 3:49:45 , 0.04015999, -0.08848286, 2.139764, -0.0001652916, -0.0003801316, 0.0002274308, 0.055, 122, 33, 0, 190, 0, t, 441251010, -701056902
10/6/2020, 3:49:45 , 0.04200759, -0.08613796, 2.139838, -0.0003141998, -0.0006216171, -0.001011921, 0.055, 122, 33, 0, 190, 0, t, 441251010, -701056902
10/6/2020, 3:49:45 , 0.04200759, -0.08613796, 2.139838, -0.0003141998, -0.0006216171, -0.001011921, 0.239, 122, 33, 0, 190, 0, t, 441251010, -701056902
10/6/2020, 3:49:46 , 0.04200759, -0.08613796, 2.139838, -0.0003141998, -0.0006216171, -0.001011921, 0.239, 122, 33, 0, 190, 0, t, 441251004, -701056925
10/6/2020, 3:49:46 , 0.04441987, -0.090834, 2.139767, -0.0006321473, -0.002197317, -0.002277633, 0.239, 122, 33, 0, 190, 0, t, 441251004, -701056925
10/6/2020, 3:49:46 , 0.04441987, -0.090834, 2.139767, -0.0006321473, -0.002197317, -0.002277633, 0.157, 122, 33, 0, 190, 0, t, 441251004, -701056925
10/6/2020, 3:49:47 , 0.04535042, -0.08972725, 2.139925, 0.001439902, -0.0006809942, 0.001072856, 0.157, 122, 33, 0, 190, 0, t, 441251004, -701056925
10/6/2020, 3:49:47 , 0.04535042, -0.08972725, 2.139925, 0.001439902, -0.0006809942, 0.001072856, 0.114, 122, 33, 0, 190, 0, t, 441251004, -701056925
10/6/2020, 3:49:47 , 0.04535042, -0.08972725, 2.139925, 0.001439902, -0.0006809942, 0.001072856, 0.114, 122, 33, 0, 190, 0, t, 441251036, -701056982
10/6/2020, 3:49:47 , 0.04285694, -0.09179688, 2.140571, 0.0004134136, -0.000260809, -0.001419602, 0.114, 122, 33, 0, 190, 0, t, 441251036, -701056982
10/6/2020, 3:49:47 , 0.04285694, -0.09179688, 2.140571, 0.0004134136, -0.000260809, -0.001419602, 0.07, 122, 33, 0, 190, 0, t, 441251036, -701056982
10/6/2020, 3:49:48 , 0.04285694, -0.09179688, 2.140571, 0.0004134136, -0.000260809, -0.001419602, 0.07, 122, 33, 0, 190, 0, t, 441251035, -701057032
10/6/2020, 3:49:48 , 0.04349615, -0.09511759, 2.139601, 2.24011E-05, 0.0003605441, -0.002902236, 0.07, 122, 33, 0, 190, 0, t, 441251035, -701057032
10/6/2020, 3:49:48 , 0.04349615, -0.09511759, 2.139601, 2.24011E-05, 0.0003605441, -0.002902236, 0.201, 122, 33, 0, 190, 0, t, 441251035, -701057032
10/6/2020, 3:49:48 , 0.04320537, -0.09490278, 2.140649, -0.001907262, -0.0007124068, -0.001821669, 0.201, 122, 33, 0, 190, 0, t, 441251035, -701057032
10/6/2020, 3:49:48 , 0.04320537, -0.09490278, 2.140649, -0.001907262, -0.0007124068, -0.001821669, 0.099, 122, 33, 0, 190, 0, t, 441251035, -701057032
10/6/2020, 3:49:49 , 0.04320537, -0.09490278, 2.140649, -0.001907262, -0.0007124068, -0.001821669, 0.099, 122, 33, 0, 190, 0, t, 441251064, -701057114
10/6/2020, 3:49:49 , 0.04500427, -0.09577888, 2.141089, -0.0012453, -0.001811486, -0.001646154, 0.099, 122, 33, 0, 190, 0, t, 441251064, -701057114
10/6/2020, 3:49:49 , 0.04500427, -0.09577888, 2.141089, -0.0012453, -0.001811486, -0.001646154, 0.107, 122, 33, 0, 190, 0, t, 441251064, -701057114
10/6/2020, 3:49:49 , 0.04500427, -0.09577888, 2.141089, -0.0012453, -0.001811486, -0.001646154, 0.107, 122, 33, 0, 190, 0, t, 441251068, -701057141
10/6/2020, 3:49:50 , 0.04432532, -0.08924722, 2.141379, 0.0008095806, -0.0002632984, -0.002284661, 0.107, 122, 33, 0, 190, 0, t, 441251068, -701057141
10/6/2020, 3:49:50 , 0.04432532, -0.08924722, 2.141379, 0.0008095806, -0.0002632984, -0.002284661, 0.222, 122, 33, 0, 190, 0, t, 441251068, -701057141
10/6/2020, 3:49:50 , 0.04432532, -0.08924722, 2.141379, 0.0008095806, -0.0002632984, -0.002284661, 0.222, 122, 33, 0, 190, 0, t, 441251342, -701057582
10/6/2020, 3:49:51 , 0.04375233, -0.09456763, 2.140622, 0.0003813279, -0.001533395, 0.0001250803, 0.222, 122, 33, 0, 190, 0, t, 441251342, -701057582
10/6/2020, 3:49:51 , 0.04375233, -0.09456763, 2.140622, 0.0003813279, -0.001533395, 0.0001250803, 0.075, 122, 33, 0, 190, 0, t, 441251342, -701057582
10/6/2020, 3:49:51 , 0.04375233, -0.09456763, 2.140622, 0.0003813279, -0.001533395, 0.0001250803, 0.075, 122, 33, 0, 190, 0, t, 441251921, -701058480
10/6/2020, 3:49:51 , 0.04468202, -0.09196658, 2.13988, -0.0004134108, -0.00013508, -0.00388162, 0.075, 122, 33, 0, 190, 0, t, 441251921, -701058480
10/6/2020, 3:49:51 , 0.04468202, -0.09196658, 2.13988, -0.0004134108, -0.00013508, -0.00388162, 0.068, 122, 33, 0, 190, 0, t, 441251921, -701058480
10/6/2020, 3:49:52 , 0.04468202, -0.09196658, 2.13988, -0.0004134108, -0.00013508, -0.00388162, 0.068, 122, 33, 0, 190, 0, t, 441252177, -701058885
10/6/2020, 3:49:52 , 0.04428294, -0.09266273, 2.139178, 0.0003955467, 0.0002162571, -0.003963543, 0.068, 122, 33, 0, 190, 0, t, 441252177, -701058885
10/6/2020, 3:49:52 , 0.04428294, -0.09266273, 2.139178, 0.0003955467, 0.0002162571, -0.003963543, 0.182, 122, 33, 0, 190, 0, t, 441252177, -701058885
10/6/2020, 3:49:52 , 0.04229309, -0.0903993, 2.139368, 0.001128264, -0.0007358091, -0.003071105, 0.182, 122, 33, 0, 190, 0, t, 441252177, -701058885
10/6/2020, 3:49:52 , 0.04229309, -0.0903993, 2.139368, 0.001128264, -0.0007358091, -0.003071105, 0.249, 122, 33, 0, 190, 0, t, 441252177, -701058885
10/6/2020, 3:49:52 , 0.04229309, -0.0903993, 2.139368, 0.001128264, -0.0007358091, -0.003071105, 0.249, 122, 33, 0, 190, 0, t, 441252378, -701059190
10/6/2020, 3:49:53 , 0.0428346, -0.08949141, 2.139875, -0.0009089089, -0.0007491596, 0.001584264, 0.249, 122, 33, 0, 190, 0, t, 441252378, -701059190
10/6/2020, 3:49:53 , 0.0428346, -0.08949141, 2.139875, -0.0009089089, -0.0007491596, 0.001584264, 0.139, 122, 33, 0, 190, 0, t, 441252378, -701059190
10/6/2020, 3:49:53 , 0.0428346, -0.08949141, 2.139875, -0.0009089089, -0.0007491596, 0.001584264, 0.139, 122, 33, 0, 190, 0, t, 441252463, -701059315
10/6/2020, 3:49:54 , 0.04289198, -0.09262971, 2.139753, 0.002769722, 0.0004787755, 0.001403948, 0.139, 122, 33, 0, 190, 0, t, 441252463, -701059315
